id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
7716,,,1,http://469155172.qzone.qq.com,469155172.qzone.qq.com,2,469155172.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3162,,,1,http://469270793.qzone.qq.com,469270793.qzone.qq.com,2,469270793.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4675,,,1,http://469360587.qzone.qq.com,469360587.qzone.qq.com,2,469360587.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9224,,,1,http://469414689.qzone.qq.com,469414689.qzone.qq.com,2,469414689.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5379,,,1,http://469490071.qzone.qq.com,469490071.qzone.qq.com,2,469490071.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6272,,,1,http://469630525.qzone.qq.com,469630525.qzone.qq.com,2,469630525.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
2985,,,1,http://46963171.qzone.qq.com,46963171.qzone.qq.com,2,46963171.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6695,,,1,http://469723287.qzone.qq.com,469723287.qzone.qq.com,2,469723287.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5435,,,1,http://469864117.qzone.qq.com,469864117.qzone.qq.com,2,469864117.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3917,,,1,http://469976877.qzone.qq.com,469976877.qzone.qq.com,2,469976877.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4617,,,1,http://470014426.qzone.qq.com,470014426.qzone.qq.com,2,470014426.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3967,,,1,http://470149422.qzone.qq.com,470149422.qzone.qq.com,2,470149422.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5595,,,1,http://470189295.qzone.qq.com,470189295.qzone.qq.com,2,470189295.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7083,,,1,http://470265581.qzone.qq.com,470265581.qzone.qq.com,2,470265581.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7480,,,1,http://470481705.qzone.qq.com,470481705.qzone.qq.com,2,470481705.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4948,,,1,http://470492739.qzone.qq.com,470492739.qzone.qq.com,2,470492739.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8608,,,1,http://470640107.qzone.qq.com,470640107.qzone.qq.com,2,470640107.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7183,,,1,http://470767942.qzone.qq.com,470767942.qzone.qq.com,2,470767942.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3963,,,1,http://470800089.qzone.qq.com,470800089.qzone.qq.com,2,470800089.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9289,,,1,http://470837039.qzone.qq.com,470837039.qzone.qq.com,2,470837039.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3904,,,1,http://470915029.qzone.qq.com,470915029.qzone.qq.com,2,470915029.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5698,,,1,http://471075638.qzone.qq.com,471075638.qzone.qq.com,2,471075638.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7734,,,1,http://471172682.qzone.qq.com,471172682.qzone.qq.com,2,471172682.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9595,,,1,http://471238751.qzone.qq.com,471238751.qzone.qq.com,2,471238751.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8597,,,1,http://471243320.qzone.qq.com,471243320.qzone.qq.com,2,471243320.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6510,,,1,http://471346790.qzone.qq.com,471346790.qzone.qq.com,2,471346790.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3983,,,1,http://471353718.qzone.qq.com,471353718.qzone.qq.com,2,471353718.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6265,,,1,http://471441939.qzone.qq.com,471441939.qzone.qq.com,2,471441939.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7396,,,1,http://471551.qzone.qq.com,471551.qzone.qq.com,2,471551.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9143,,,1,http://471603277.qzone.qq.com,471603277.qzone.qq.com,2,471603277.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5289,,,1,http://471746024.qzone.qq.com,471746024.qzone.qq.com,2,471746024.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5518,,,1,http://471923567.qzone.qq.com,471923567.qzone.qq.com,2,471923567.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5041,,,1,http://471965545.qzone.qq.com,471965545.qzone.qq.com,2,471965545.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6524,,,1,http://472002951.qzone.qq.com,472002951.qzone.qq.com,2,472002951.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3212,,,1,http://472062852.qzone.qq.com,472062852.qzone.qq.com,2,472062852.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4001,,,1,http://472075153.qzone.qq.com,472075153.qzone.qq.com,2,472075153.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5440,,,1,http://472159148.qzone.qq.com,472159148.qzone.qq.com,2,472159148.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7423,,,1,http://472333031.qzone.qq.com,472333031.qzone.qq.com,2,472333031.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8641,,,1,http://472612883.qzone.qq.com,472612883.qzone.qq.com,2,472612883.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8091,,,1,http://472706430.qzone.qq.com,472706430.qzone.qq.com,2,472706430.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3922,,,1,http://472733908.qzone.qq.com,472733908.qzone.qq.com,2,472733908.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7603,,,1,http://472961011.qzone.qq.com,472961011.qzone.qq.com,2,472961011.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6547,,,1,http://47313732.qzone.qq.com,47313732.qzone.qq.com,2,47313732.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6258,,,1,http://473511161.qzone.qq.com,473511161.qzone.qq.com,2,473511161.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3686,,,1,http://474136599.qzone.qq.com,474136599.qzone.qq.com,2,474136599.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7127,,,1,http://474159195.qzone.qq.com,474159195.qzone.qq.com,2,474159195.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7211,,,1,http://474252446.qzone.qq.com,474252446.qzone.qq.com,2,474252446.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8055,,,1,http://47425266.qzone.qq.com,47425266.qzone.qq.com,2,47425266.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5993,,,1,http://474374937.qzone.qq.com,474374937.qzone.qq.com,2,474374937.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8232,,,1,http://474476100.qzone.qq.com,474476100.qzone.qq.com,2,474476100.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7926,,,1,http://474493916.qzone.qq.com,474493916.qzone.qq.com,2,474493916.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5577,,,1,http://474577160.qzone.qq.com,474577160.qzone.qq.com,2,474577160.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7082,,,1,http://474642352.qzone.qq.com,474642352.qzone.qq.com,2,474642352.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6203,,,1,http://474824176.qzone.qq.com,474824176.qzone.qq.com,2,474824176.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3526,,,1,http://47486.qzone.qq.com,47486.qzone.qq.com,2,47486.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6996,,,1,http://47487649.qzone.qq.com,47487649.qzone.qq.com,2,47487649.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7525,,,1,http://474879824.qzone.qq.com,474879824.qzone.qq.com,2,474879824.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8633,,,1,http://475144276.qzone.qq.com,475144276.qzone.qq.com,2,475144276.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6935,,,1,http://475230742.qzone.qq.com,475230742.qzone.qq.com,2,475230742.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6299,,,1,http://475344548.qzone.qq.com,475344548.qzone.qq.com,2,475344548.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8307,,,1,http://475354880.qzone.qq.com,475354880.qzone.qq.com,2,475354880.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6723,,,1,http://475514031.qzone.qq.com,475514031.qzone.qq.com,2,475514031.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4489,,,1,http://475541879.qzone.qq.com,475541879.qzone.qq.com,2,475541879.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4116,,,1,http://475542197.qzone.qq.com,475542197.qzone.qq.com,2,475542197.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7964,,,1,http://475564907.qzone.qq.com,475564907.qzone.qq.com,2,475564907.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4398,,,1,http://475628279.qzone.qq.com,475628279.qzone.qq.com,2,475628279.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8599,,,1,http://475953426.qzone.qq.com,475953426.qzone.qq.com,2,475953426.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4429,,,1,http://475972500.qzone.qq.com,475972500.qzone.qq.com,2,475972500.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7354,,,1,http://475975157.qzone.qq.com,475975157.qzone.qq.com,2,475975157.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8571,,,1,http://476317193.qzone.qq.com,476317193.qzone.qq.com,2,476317193.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5305,,,1,http://476397634.qzone.qq.com,476397634.qzone.qq.com,2,476397634.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6174,,,1,http://476568414.qzone.qq.com,476568414.qzone.qq.com,2,476568414.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8893,,,1,http://476647500.qzone.qq.com,476647500.qzone.qq.com,2,476647500.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9092,,,1,http://476771491.qzone.qq.com,476771491.qzone.qq.com,2,476771491.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7520,,,1,http://476882557.qzone.qq.com,476882557.qzone.qq.com,2,476882557.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4897,,,1,http://476990400.qzone.qq.com,476990400.qzone.qq.com,2,476990400.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4113,,,1,http://47710667.qzone.qq.com,47710667.qzone.qq.com,2,47710667.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8266,,,1,http://477263573.qzone.qq.com,477263573.qzone.qq.com,2,477263573.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7339,,,1,http://47772667.qzone.qq.com,47772667.qzone.qq.com,2,47772667.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6368,,,1,http://478567967.qzone.qq.com,478567967.qzone.qq.com,2,478567967.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3703,,,1,http://478681390.qzone.qq.com,478681390.qzone.qq.com,2,478681390.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5966,,,1,http://478984580.qzone.qq.com,478984580.qzone.qq.com,2,478984580.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4141,,,1,http://47918383.qzone.qq.com,47918383.qzone.qq.com,2,47918383.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4393,,,1,http://47923372.qzone.qq.com,47923372.qzone.qq.com,2,47923372.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7740,,,1,http://479738906.qzone.qq.com,479738906.qzone.qq.com,2,479738906.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7579,,,1,http://48200514.qzone.qq.com,48200514.qzone.qq.com,2,48200514.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3411,,,1,http://48201516.qzone.qq.com,48201516.qzone.qq.com,2,48201516.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8235,,,1,http://4834407.qzone.qq.com,4834407.qzone.qq.com,2,4834407.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8676,,,1,http://483466111.qzone.qq.com,483466111.qzone.qq.com,2,483466111.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8726,,,1,http://48462601.qzone.qq.com,48462601.qzone.qq.com,2,48462601.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5390,,,1,http://48483949.qzone.qq.com,48483949.qzone.qq.com,2,48483949.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4130,,,1,http://48676749.qzone.qq.com,48676749.qzone.qq.com,2,48676749.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4468,,,1,http://490066241.qzone.qq.com,490066241.qzone.qq.com,2,490066241.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7696,,,1,http://490131613.qzone.qq.com,490131613.qzone.qq.com,2,490131613.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3518,,,1,http://490220242.qzone.qq.com,490220242.qzone.qq.com,2,490220242.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3339,,,1,http://490222893.qzone.qq.com,490222893.qzone.qq.com,2,490222893.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
12667,,,1,http://490424319.qzone.qq.com,490424319.qzone.qq.com,2,490424319.qzone.qq.com,182.254.50.155,1,0,80,,OK,,,182.254.50.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国天津天津市,电信,Altdns
9336,,,1,http://490735528.qzone.qq.com,490735528.qzone.qq.com,2,490735528.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3911,,,1,http://490808819.qzone.qq.com,490808819.qzone.qq.com,2,490808819.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8064,,,1,http://490852611.qzone.qq.com,490852611.qzone.qq.com,2,490852611.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5346,,,1,http://490970790.qzone.qq.com,490970790.qzone.qq.com,2,490970790.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7406,,,1,http://491054067.qzone.qq.com,491054067.qzone.qq.com,2,491054067.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7171,,,1,http://491263323.qzone.qq.com,491263323.qzone.qq.com,2,491263323.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6885,,,1,http://491510836.qzone.qq.com,491510836.qzone.qq.com,2,491510836.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9248,,,1,http://491659785.qzone.qq.com,491659785.qzone.qq.com,2,491659785.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8678,,,1,http://491724294.qzone.qq.com,491724294.qzone.qq.com,2,491724294.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5625,,,1,http://491877526.qzone.qq.com,491877526.qzone.qq.com,2,491877526.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5572,,,1,http://492009411.qzone.qq.com,492009411.qzone.qq.com,2,492009411.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7295,,,1,http://492235959.qzone.qq.com,492235959.qzone.qq.com,2,492235959.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8122,,,1,http://492366394.qzone.qq.com,492366394.qzone.qq.com,2,492366394.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
